,queries,actual_value
1666,"SELECT * FROM higgs WHERE ""a"" BETWEEN 32.58 AND 39.82 AND ""e"" BETWEEN 5.51 AND 14.09 AND ""f"" BETWEEN 1.06 AND 4.60;",0.0
1667,"SELECT * FROM higgs WHERE ""d"" BETWEEN 7.27 AND 10.13 AND ""a"" BETWEEN 6.68 AND 12.79 AND ""g"" BETWEEN 2.06 AND 6.50 AND ""e"" BETWEEN 8.81 AND 11.15 AND ""c"" BETWEEN 1.99 AND 7.50 AND ""b"" BETWEEN 2.12 AND 13.87;",0.0
1668,"SELECT * FROM higgs WHERE ""c"" BETWEEN 2.21 AND 4.91 AND ""d"" BETWEEN 6.75 AND 12.88;",9.0
1669,"SELECT * FROM higgs WHERE ""b"" BETWEEN 11.57 AND 16.42 AND ""a"" BETWEEN 19.56 AND 33.11 AND ""e"" BETWEEN 0.70 AND 1.79 AND ""f"" BETWEEN 0.59 AND 11.14;",53.0
1670,"SELECT * FROM higgs WHERE ""e"" BETWEEN 1.08 AND 1.39 AND ""b"" BETWEEN 7.20 AND 9.43 AND ""c"" BETWEEN 2.34 AND 7.45 AND ""d"" BETWEEN 1.92 AND 11.58 AND ""g"" BETWEEN 1.42 AND 5.05;",0.0
1671,"SELECT * FROM higgs WHERE ""b"" BETWEEN 17.20 AND 18.57 AND ""a"" BETWEEN 2.21 AND 22.44 AND ""c"" BETWEEN 3.87 AND 7.86 AND ""e"" BETWEEN 8.36 AND 17.26;",0.0
1672,"SELECT * FROM higgs WHERE ""f"" BETWEEN 7.33 AND 10.86 AND ""e"" BETWEEN 4.11 AND 9.57 AND ""a"" BETWEEN 19.57 AND 27.96 AND ""g"" BETWEEN 6.53 AND 6.55 AND ""b"" BETWEEN 3.51 AND 8.82 AND ""d"" BETWEEN 4.62 AND 13.12 AND ""c"" BETWEEN 1.69 AND 1.86;",0.0
1673,"SELECT * FROM higgs WHERE ""f"" BETWEEN 3.45 AND 8.64 AND ""d"" BETWEEN 1.38 AND 13.49 AND ""g"" BETWEEN 3.92 AND 7.11 AND ""b"" BETWEEN 7.62 AND 8.11 AND ""c"" BETWEEN 2.20 AND 5.63;",1.0
1674,"SELECT * FROM higgs WHERE ""d"" BETWEEN 5.88 AND 10.48 AND ""c"" BETWEEN 0.39 AND 7.98 AND ""b"" BETWEEN 7.28 AND 12.56;",1.0
1675,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.90 AND 21.69 AND ""f"" BETWEEN 5.44 AND 10.65;",611.0
1676,"SELECT * FROM higgs WHERE ""c"" BETWEEN 4.73 AND 5.63 AND ""b"" BETWEEN 2.84 AND 15.45 AND ""a"" BETWEEN 7.41 AND 33.74 AND ""d"" BETWEEN 3.12 AND 14.04 AND ""g"" BETWEEN 4.41 AND 6.91 AND ""e"" BETWEEN 1.14 AND 2.98 AND ""f"" BETWEEN 1.42 AND 1.80;",0.0
1677,"SELECT * FROM higgs WHERE ""c"" BETWEEN 5.75 AND 7.36 AND ""f"" BETWEEN 6.67 AND 7.10 AND ""e"" BETWEEN 2.06 AND 16.61 AND ""b"" BETWEEN 12.02 AND 13.51 AND ""d"" BETWEEN 5.99 AND 12.39 AND ""a"" BETWEEN 13.73 AND 16.44;",0.0
1678,"SELECT * FROM higgs WHERE ""e"" BETWEEN 7.91 AND 16.74 AND ""f"" BETWEEN 7.57 AND 8.69 AND ""b"" BETWEEN 3.35 AND 13.08;",1.0
1679,"SELECT * FROM higgs WHERE ""a"" BETWEEN 7.17 AND 38.33 AND ""d"" BETWEEN 4.23 AND 7.65 AND ""g"" BETWEEN 2.49 AND 5.43 AND ""f"" BETWEEN 4.95 AND 9.04 AND ""c"" BETWEEN 1.56 AND 1.64 AND ""b"" BETWEEN 0.45 AND 4.57 AND ""e"" BETWEEN 5.71 AND 14.15;",0.0
1680,"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.08 AND 9.04 AND ""a"" BETWEEN 7.57 AND 21.48 AND ""d"" BETWEEN 3.50 AND 7.04 AND ""c"" BETWEEN 2.05 AND 4.39 AND ""e"" BETWEEN 7.02 AND 14.32 AND ""b"" BETWEEN 2.27 AND 12.78 AND ""g"" BETWEEN 1.76 AND 6.08;",0.0
1681,"SELECT * FROM higgs WHERE ""f"" BETWEEN 5.96 AND 9.33 AND ""c"" BETWEEN 6.65 AND 7.37 AND ""b"" BETWEEN 10.30 AND 19.78 AND ""g"" BETWEEN 0.94 AND 5.95 AND ""a"" BETWEEN 16.06 AND 17.02 AND ""e"" BETWEEN 13.63 AND 14.28 AND ""d"" BETWEEN 6.93 AND 8.31;",0.0
1682,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.21 AND 3.67 AND ""e"" BETWEEN 0.71 AND 10.43 AND ""d"" BETWEEN 3.04 AND 8.55 AND ""a"" BETWEEN 6.91 AND 30.83 AND ""f"" BETWEEN 7.20 AND 9.43 AND ""b"" BETWEEN 3.91 AND 10.61 AND ""g"" BETWEEN 1.00 AND 2.71;",0.0
1683,"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.31 AND 3.51 AND ""g"" BETWEEN 0.55 AND 5.71 AND ""f"" BETWEEN 2.11 AND 4.63 AND ""b"" BETWEEN 8.98 AND 17.53 AND ""c"" BETWEEN 3.45 AND 6.11;",0.0
1684,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.43 AND 5.87 AND ""e"" BETWEEN 1.19 AND 5.13 AND ""b"" BETWEEN 9.58 AND 19.07 AND ""a"" BETWEEN 3.67 AND 16.50 AND ""c"" BETWEEN 4.41 AND 5.18 AND ""d"" BETWEEN 10.71 AND 12.06 AND ""f"" BETWEEN 5.28 AND 9.94;",0.0
1685,"SELECT * FROM higgs WHERE ""e"" BETWEEN 9.45 AND 11.68 AND ""b"" BETWEEN 2.08 AND 19.08 AND ""g"" BETWEEN 1.34 AND 6.01 AND ""a"" BETWEEN 0.34 AND 30.72 AND ""c"" BETWEEN 4.07 AND 7.34;",0.0
1686,"SELECT * FROM higgs WHERE ""d"" BETWEEN 2.20 AND 12.52 AND ""a"" BETWEEN 2.16 AND 2.31 AND ""c"" BETWEEN 0.77 AND 4.84 AND ""e"" BETWEEN 14.77 AND 16.26;",0.0
1687,"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.82 AND 17.54 AND ""c"" BETWEEN 6.28 AND 7.79 AND ""f"" BETWEEN 5.20 AND 6.22 AND ""b"" BETWEEN 14.39 AND 18.00 AND ""g"" BETWEEN 1.13 AND 5.17 AND ""a"" BETWEEN 1.71 AND 7.97 AND ""d"" BETWEEN 12.02 AND 12.26;",0.0
1688,"SELECT * FROM higgs WHERE ""d"" BETWEEN 3.20 AND 6.45 AND ""a"" BETWEEN 4.71 AND 28.46 AND ""e"" BETWEEN 3.19 AND 13.24 AND ""b"" BETWEEN 11.28 AND 17.19 AND ""c"" BETWEEN 2.03 AND 6.22 AND ""f"" BETWEEN 4.28 AND 5.56 AND ""g"" BETWEEN 5.28 AND 6.71;",0.0
1689,"SELECT * FROM higgs WHERE ""a"" BETWEEN 3.23 AND 22.86 AND ""c"" BETWEEN 2.72 AND 7.60 AND ""e"" BETWEEN 1.11 AND 17.67;",90.0
1690,"SELECT * FROM higgs WHERE ""f"" BETWEEN 3.25 AND 6.77 AND ""a"" BETWEEN 8.01 AND 35.45 AND ""b"" BETWEEN 3.61 AND 20.16 AND ""c"" BETWEEN 1.48 AND 7.20 AND ""e"" BETWEEN 0.48 AND 10.29;",270.0
1691,"SELECT * FROM higgs WHERE ""d"" BETWEEN 2.08 AND 3.01 AND ""c"" BETWEEN 5.81 AND 6.70 AND ""a"" BETWEEN 27.25 AND 40.08 AND ""f"" BETWEEN 2.48 AND 9.17 AND ""b"" BETWEEN 11.34 AND 12.84;",0.0
1692,"SELECT * FROM higgs WHERE ""a"" BETWEEN 11.78 AND 36.66 AND ""f"" BETWEEN 6.93 AND 10.44 AND ""g"" BETWEEN 4.21 AND 6.61 AND ""d"" BETWEEN 5.36 AND 12.68 AND ""c"" BETWEEN 5.64 AND 6.91 AND ""e"" BETWEEN 5.26 AND 5.44;",0.0
1693,"SELECT * FROM higgs WHERE ""c"" BETWEEN 5.74 AND 6.61 AND ""b"" BETWEEN 2.60 AND 13.95 AND ""d"" BETWEEN 6.24 AND 13.15 AND ""f"" BETWEEN 3.26 AND 8.09 AND ""g"" BETWEEN 3.24 AND 6.40 AND ""e"" BETWEEN 1.11 AND 8.26 AND ""a"" BETWEEN 10.41 AND 26.15;",0.0
1694,"SELECT * FROM higgs WHERE ""g"" BETWEEN 2.94 AND 7.31 AND ""f"" BETWEEN 6.38 AND 8.70 AND ""d"" BETWEEN 7.45 AND 8.80 AND ""c"" BETWEEN 2.90 AND 4.12;",0.0
1695,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.96 AND 16.71 AND ""b"" BETWEEN 16.25 AND 18.57 AND ""g"" BETWEEN 3.68 AND 5.44 AND ""f"" BETWEEN 10.77 AND 10.94;",0.0
1696,"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.23 AND 4.33 AND ""a"" BETWEEN 2.63 AND 33.80;",128.0
1697,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.41 AND 4.32 AND ""f"" BETWEEN 2.28 AND 9.66 AND ""d"" BETWEEN 2.50 AND 4.88 AND ""b"" BETWEEN 17.40 AND 17.54 AND ""e"" BETWEEN 1.13 AND 8.52;",0.0
1698,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.76 AND 14.16 AND ""f"" BETWEEN 1.52 AND 7.35 AND ""d"" BETWEEN 4.91 AND 6.21 AND ""b"" BETWEEN 2.93 AND 14.37 AND ""a"" BETWEEN 8.33 AND 28.26;",17.0
1699,"SELECT * FROM higgs WHERE ""c"" BETWEEN 1.62 AND 3.78 AND ""b"" BETWEEN 3.95 AND 18.14 AND ""a"" BETWEEN 3.76 AND 29.71 AND ""f"" BETWEEN 5.31 AND 11.46;",18.0
1700,"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.26 AND 4.51 AND ""c"" BETWEEN 1.56 AND 5.79 AND ""a"" BETWEEN 11.49 AND 17.26 AND ""f"" BETWEEN 2.56 AND 7.87 AND ""d"" BETWEEN 8.37 AND 9.49;",0.0
1701,"SELECT * FROM higgs WHERE ""f"" BETWEEN 5.59 AND 9.69 AND ""d"" BETWEEN 0.66 AND 5.56 AND ""c"" BETWEEN 3.71 AND 4.73 AND ""a"" BETWEEN 28.65 AND 37.58 AND ""e"" BETWEEN 5.15 AND 12.23 AND ""b"" BETWEEN 4.93 AND 9.44 AND ""g"" BETWEEN 0.76 AND 4.95;",0.0
1702,"SELECT * FROM higgs WHERE ""g"" BETWEEN 3.60 AND 7.75 AND ""c"" BETWEEN 2.32 AND 5.56 AND ""f"" BETWEEN 0.84 AND 10.77 AND ""e"" BETWEEN 14.46 AND 16.09 AND ""d"" BETWEEN 0.89 AND 3.60;",0.0
1703,"SELECT * FROM higgs WHERE ""f"" BETWEEN 5.40 AND 10.65 AND ""g"" BETWEEN 1.88 AND 5.21;",656.0
1704,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.95 AND 4.87 AND ""g"" BETWEEN 6.86 AND 7.22 AND ""f"" BETWEEN 4.57 AND 5.36;",0.0
1705,"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.48 AND 2.55 AND ""e"" BETWEEN 1.89 AND 4.73;",576999.0
1706,"SELECT * FROM higgs WHERE ""e"" BETWEEN 1.94 AND 7.29 AND ""a"" BETWEEN 3.79 AND 11.23 AND ""c"" BETWEEN 1.95 AND 5.31 AND ""d"" BETWEEN 1.69 AND 6.45 AND ""b"" BETWEEN 17.58 AND 20.05 AND ""f"" BETWEEN 1.31 AND 3.55;",0.0
1707,"SELECT * FROM higgs WHERE ""b"" BETWEEN 4.26 AND 6.07 AND ""a"" BETWEEN 18.84 AND 30.86 AND ""d"" BETWEEN 2.80 AND 4.42;",0.0
1708,"SELECT * FROM higgs WHERE ""a"" BETWEEN 17.04 AND 33.86 AND ""f"" BETWEEN 2.75 AND 10.32;",330.0
1709,"SELECT * FROM higgs WHERE ""f"" BETWEEN 5.05 AND 5.77 AND ""e"" BETWEEN 1.69 AND 16.13;",388.0
1710,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.64 AND 13.26 AND ""b"" BETWEEN 12.45 AND 19.07 AND ""c"" BETWEEN 3.91 AND 6.86 AND ""f"" BETWEEN 2.77 AND 8.96 AND ""e"" BETWEEN 9.34 AND 14.18;",0.0
1711,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.61 AND 5.45 AND ""b"" BETWEEN 11.25 AND 17.90 AND ""g"" BETWEEN 1.31 AND 1.75;",0.0
1712,"SELECT * FROM higgs WHERE ""a"" BETWEEN 10.35 AND 20.48 AND ""g"" BETWEEN 3.55 AND 7.97 AND ""b"" BETWEEN 1.65 AND 7.21 AND ""d"" BETWEEN 0.71 AND 11.65 AND ""c"" BETWEEN 3.25 AND 7.10 AND ""e"" BETWEEN 3.14 AND 16.29 AND ""f"" BETWEEN 2.96 AND 4.58;",0.0
1713,"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.83 AND 6.57 AND ""a"" BETWEEN 5.04 AND 15.20 AND ""b"" BETWEEN 19.17 AND 20.01 AND ""c"" BETWEEN 1.09 AND 2.77 AND ""d"" BETWEEN 0.79 AND 9.74 AND ""e"" BETWEEN 3.61 AND 16.02 AND ""f"" BETWEEN 5.81 AND 11.01;",0.0
1714,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.40 AND 4.80 AND ""d"" BETWEEN 1.93 AND 9.61 AND ""e"" BETWEEN 4.21 AND 8.78;",6767.0
1715,"SELECT * FROM higgs WHERE ""c"" BETWEEN 7.16 AND 7.44 AND ""g"" BETWEEN 1.03 AND 1.75 AND ""b"" BETWEEN 7.45 AND 10.92 AND ""f"" BETWEEN 0.36 AND 8.17 AND ""d"" BETWEEN 10.03 AND 12.96;",0.0
1716,"SELECT * FROM higgs WHERE ""a"" BETWEEN 15.94 AND 26.97 AND ""f"" BETWEEN 6.07 AND 8.68 AND ""d"" BETWEEN 2.10 AND 8.04;",21.0
1717,"SELECT * FROM higgs WHERE ""e"" BETWEEN 9.07 AND 12.88 AND ""f"" BETWEEN 1.58 AND 2.73;",0.0
1718,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.89 AND 7.85 AND ""a"" BETWEEN 9.25 AND 22.88 AND ""b"" BETWEEN 7.21 AND 8.50 AND ""d"" BETWEEN 3.13 AND 13.58 AND ""c"" BETWEEN 2.78 AND 4.90 AND ""e"" BETWEEN 0.57 AND 11.91 AND ""f"" BETWEEN 1.34 AND 9.00;",0.0
1719,"SELECT * FROM higgs WHERE ""d"" BETWEEN 2.58 AND 11.07 AND ""f"" BETWEEN 2.46 AND 6.22 AND ""e"" BETWEEN 8.74 AND 14.45 AND ""g"" BETWEEN 4.94 AND 5.18 AND ""c"" BETWEEN 4.24 AND 6.15 AND ""b"" BETWEEN 7.13 AND 15.96;",0.0
1720,"SELECT * FROM higgs WHERE ""f"" BETWEEN 4.98 AND 10.49 AND ""b"" BETWEEN 2.80 AND 13.76 AND ""d"" BETWEEN 6.21 AND 13.14 AND ""g"" BETWEEN 1.30 AND 4.98 AND ""c"" BETWEEN 7.32 AND 7.57;",0.0
1721,"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.34 AND 5.49 AND ""a"" BETWEEN 32.06 AND 35.04 AND ""e"" BETWEEN 7.84 AND 13.02 AND ""d"" BETWEEN 3.05 AND 7.70 AND ""g"" BETWEEN 3.23 AND 3.75;",0.0
1722,"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.74 AND 6.78 AND ""e"" BETWEEN 15.01 AND 17.03 AND ""a"" BETWEEN 13.20 AND 26.89 AND ""c"" BETWEEN 3.00 AND 3.38 AND ""b"" BETWEEN 12.20 AND 14.05;",0.0
1723,"SELECT * FROM higgs WHERE ""b"" BETWEEN 8.08 AND 17.13 AND ""d"" BETWEEN 1.90 AND 2.19 AND ""e"" BETWEEN 1.53 AND 6.19 AND ""a"" BETWEEN 21.12 AND 34.43 AND ""c"" BETWEEN 5.85 AND 6.18 AND ""g"" BETWEEN 1.22 AND 4.13;",0.0
1724,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.99 AND 11.95 AND ""g"" BETWEEN 5.62 AND 6.91 AND ""e"" BETWEEN 1.79 AND 9.78;",29.0
1725,"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.48 AND 2.97 AND ""c"" BETWEEN 5.00 AND 5.10 AND ""f"" BETWEEN 0.54 AND 2.64 AND ""b"" BETWEEN 2.29 AND 8.18 AND ""a"" BETWEEN 9.34 AND 33.92 AND ""d"" BETWEEN 1.31 AND 1.44 AND ""e"" BETWEEN 1.24 AND 10.36;",0.0
1726,"SELECT * FROM higgs WHERE ""a"" BETWEEN 7.41 AND 35.84 AND ""c"" BETWEEN 6.41 AND 6.82 AND ""e"" BETWEEN 13.29 AND 16.34 AND ""g"" BETWEEN 6.80 AND 8.15 AND ""d"" BETWEEN 8.36 AND 12.26;",0.0
1727,"SELECT * FROM higgs WHERE ""e"" BETWEEN 3.48 AND 5.57 AND ""c"" BETWEEN 3.27 AND 7.67 AND ""f"" BETWEEN 4.60 AND 10.46;",0.0
1728,"SELECT * FROM higgs WHERE ""f"" BETWEEN 6.13 AND 7.28 AND ""d"" BETWEEN 5.28 AND 11.25 AND ""b"" BETWEEN 1.19 AND 2.59 AND ""e"" BETWEEN 3.64 AND 17.61;",12.0
1729,"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.23 AND 5.50 AND ""d"" BETWEEN 3.38 AND 14.13;",9499.0
1730,"SELECT * FROM higgs WHERE ""d"" BETWEEN 2.25 AND 10.63 AND ""g"" BETWEEN 6.12 AND 7.24 AND ""e"" BETWEEN 7.02 AND 9.55 AND ""f"" BETWEEN 0.83 AND 4.49 AND ""c"" BETWEEN 2.07 AND 2.42 AND ""a"" BETWEEN 3.95 AND 37.44;",0.0
1731,"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.50 AND 5.30 AND ""f"" BETWEEN 5.28 AND 8.90 AND ""d"" BETWEEN 1.70 AND 11.90;",108.0
1732,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.18 AND 6.77 AND ""e"" BETWEEN 3.79 AND 12.90 AND ""b"" BETWEEN 6.87 AND 12.40 AND ""a"" BETWEEN 5.32 AND 15.06 AND ""f"" BETWEEN 5.10 AND 5.31 AND ""d"" BETWEEN 4.10 AND 13.41 AND ""c"" BETWEEN 0.88 AND 7.32;",0.0
1733,"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.76 AND 10.20 AND ""a"" BETWEEN 0.85 AND 17.24 AND ""e"" BETWEEN 0.13 AND 0.58 AND ""d"" BETWEEN 1.37 AND 6.86;",83791.0
1734,"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.32 AND 10.01 AND ""c"" BETWEEN 4.49 AND 6.01 AND ""e"" BETWEEN 12.43 AND 16.69 AND ""d"" BETWEEN 3.24 AND 13.04 AND ""g"" BETWEEN 1.35 AND 7.06;",0.0
1735,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.94 AND 5.85 AND ""e"" BETWEEN 1.99 AND 14.10 AND ""c"" BETWEEN 1.23 AND 3.27 AND ""d"" BETWEEN 2.37 AND 7.15 AND ""g"" BETWEEN 2.70 AND 5.37;",274.0
1736,"SELECT * FROM higgs WHERE ""c"" BETWEEN 2.22 AND 2.55 AND ""b"" BETWEEN 1.27 AND 6.30 AND ""f"" BETWEEN 9.13 AND 11.12 AND ""e"" BETWEEN 12.84 AND 16.85 AND ""g"" BETWEEN 3.16 AND 5.27 AND ""a"" BETWEEN 5.22 AND 22.97 AND ""d"" BETWEEN 3.15 AND 10.90;",0.0
1737,"SELECT * FROM higgs WHERE ""a"" BETWEEN 13.49 AND 26.20 AND ""c"" BETWEEN 5.35 AND 6.05;",0.0
1738,"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.93 AND 7.74 AND ""c"" BETWEEN 3.75 AND 6.40 AND ""e"" BETWEEN 6.66 AND 15.66 AND ""d"" BETWEEN 7.65 AND 9.74;",0.0
1739,"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.60 AND 2.14 AND ""g"" BETWEEN 2.47 AND 7.76 AND ""e"" BETWEEN 9.45 AND 9.45;",0.0
1740,"SELECT * FROM higgs WHERE ""e"" BETWEEN 4.17 AND 11.96 AND ""f"" BETWEEN 9.60 AND 10.86 AND ""g"" BETWEEN 6.37 AND 6.57 AND ""c"" BETWEEN 4.33 AND 7.26 AND ""b"" BETWEEN 4.08 AND 5.15 AND ""d"" BETWEEN 6.51 AND 9.49 AND ""a"" BETWEEN 24.94 AND 25.29;",0.0
1741,"SELECT * FROM higgs WHERE ""g"" BETWEEN 7.69 AND 8.25 AND ""d"" BETWEEN 2.88 AND 12.27 AND ""c"" BETWEEN 2.72 AND 5.28;",0.0
1742,"SELECT * FROM higgs WHERE ""b"" BETWEEN 10.72 AND 10.75 AND ""d"" BETWEEN 1.35 AND 14.06 AND ""a"" BETWEEN 14.94 AND 18.28;",0.0
1743,"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.68 AND 16.36 AND ""f"" BETWEEN 2.88 AND 3.64 AND ""d"" BETWEEN 9.26 AND 10.31 AND ""c"" BETWEEN 1.38 AND 4.50 AND ""a"" BETWEEN 28.05 AND 28.31;",0.0
1744,"SELECT * FROM higgs WHERE ""e"" BETWEEN 1.42 AND 16.10 AND ""c"" BETWEEN 3.73 AND 4.79 AND ""g"" BETWEEN 0.68 AND 4.80;",169.0
1745,"SELECT * FROM higgs WHERE ""b"" BETWEEN 6.28 AND 6.38 AND ""g"" BETWEEN 0.87 AND 3.64 AND ""e"" BETWEEN 4.20 AND 13.72 AND ""a"" BETWEEN 18.75 AND 23.55 AND ""c"" BETWEEN 3.72 AND 4.15 AND ""f"" BETWEEN 6.46 AND 11.21;",0.0
1746,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.88 AND 6.38 AND ""f"" BETWEEN 2.57 AND 10.42;",73078.0
1747,"SELECT * FROM higgs WHERE ""b"" BETWEEN 1.56 AND 7.50 AND ""a"" BETWEEN 16.47 AND 22.73 AND ""c"" BETWEEN 2.62 AND 6.71 AND ""g"" BETWEEN 2.49 AND 7.44 AND ""d"" BETWEEN 1.10 AND 11.55 AND ""e"" BETWEEN 1.61 AND 11.65;",0.0
1748,"SELECT * FROM higgs WHERE ""f"" BETWEEN 4.41 AND 10.67 AND ""c"" BETWEEN 1.20 AND 7.33 AND ""e"" BETWEEN 10.77 AND 12.64 AND ""b"" BETWEEN 10.36 AND 18.78 AND ""g"" BETWEEN 1.01 AND 8.29 AND ""d"" BETWEEN 0.19 AND 9.31;",0.0
1749,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.69 AND 18.36 AND ""a"" BETWEEN 2.59 AND 6.56;",296898.0
1750,"SELECT * FROM higgs WHERE ""e"" BETWEEN 5.92 AND 12.10 AND ""a"" BETWEEN 31.85 AND 35.82 AND ""g"" BETWEEN 1.84 AND 4.16 AND ""d"" BETWEEN 3.67 AND 10.73 AND ""f"" BETWEEN 4.07 AND 9.70 AND ""b"" BETWEEN 1.27 AND 2.56 AND ""c"" BETWEEN 5.26 AND 6.46;",0.0
1751,"SELECT * FROM higgs WHERE ""c"" BETWEEN 7.62 AND 7.92 AND ""a"" BETWEEN 9.51 AND 26.96 AND ""b"" BETWEEN 3.69 AND 5.76 AND ""e"" BETWEEN 5.94 AND 12.58 AND ""g"" BETWEEN 2.60 AND 4.10;",0.0
1752,"SELECT * FROM higgs WHERE ""a"" BETWEEN 7.75 AND 38.67 AND ""c"" BETWEEN 2.46 AND 4.90 AND ""d"" BETWEEN 1.53 AND 12.38 AND ""f"" BETWEEN 3.97 AND 9.84 AND ""e"" BETWEEN 9.44 AND 17.65;",0.0
1753,"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.51 AND 7.38 AND ""e"" BETWEEN 0.55 AND 1.91;",436.0
1754,"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.99 AND 1.10 AND ""d"" BETWEEN 10.35 AND 13.91 AND ""b"" BETWEEN 1.77 AND 10.81;",0.0
1755,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.69 AND 3.83 AND ""b"" BETWEEN 12.11 AND 16.72 AND ""g"" BETWEEN 1.03 AND 6.91 AND ""a"" BETWEEN 4.83 AND 36.69;",43.0
1756,"SELECT * FROM higgs WHERE ""d"" BETWEEN 7.98 AND 9.01 AND ""c"" BETWEEN 1.07 AND 3.92;",4.0
1757,"SELECT * FROM higgs WHERE ""d"" BETWEEN 8.93 AND 11.51 AND ""f"" BETWEEN 0.71 AND 4.66 AND ""c"" BETWEEN 0.16 AND 2.60;",0.0
1758,"SELECT * FROM higgs WHERE ""e"" BETWEEN 12.62 AND 17.70 AND ""b"" BETWEEN 14.67 AND 15.78;",0.0
1759,"SELECT * FROM higgs WHERE ""f"" BETWEEN 6.95 AND 10.78 AND ""b"" BETWEEN 6.79 AND 11.73 AND ""c"" BETWEEN 3.55 AND 3.99 AND ""a"" BETWEEN 10.52 AND 10.84 AND ""g"" BETWEEN 3.25 AND 3.94;",0.0
1760,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.64 AND 8.61 AND ""g"" BETWEEN 1.35 AND 6.72 AND ""c"" BETWEEN 1.31 AND 7.46 AND ""e"" BETWEEN 1.83 AND 2.38 AND ""b"" BETWEEN 7.10 AND 20.26 AND ""a"" BETWEEN 0.43 AND 37.99;",4.0
1761,"SELECT * FROM higgs WHERE ""f"" BETWEEN 5.57 AND 6.27 AND ""d"" BETWEEN 2.80 AND 5.50 AND ""e"" BETWEEN 5.54 AND 10.71;",6.0
1762,"SELECT * FROM higgs WHERE ""d"" BETWEEN 3.06 AND 8.05 AND ""f"" BETWEEN 4.30 AND 9.25;",808.0
1763,"SELECT * FROM higgs WHERE ""d"" BETWEEN 8.52 AND 11.64 AND ""f"" BETWEEN 1.89 AND 4.74 AND ""g"" BETWEEN 2.04 AND 4.73 AND ""a"" BETWEEN 6.15 AND 9.66 AND ""e"" BETWEEN 2.71 AND 16.34 AND ""b"" BETWEEN 6.51 AND 20.08 AND ""c"" BETWEEN 0.31 AND 4.22;",0.0
1764,"SELECT * FROM higgs WHERE ""e"" BETWEEN 1.86 AND 3.28 AND ""d"" BETWEEN 1.88 AND 3.14 AND ""g"" BETWEEN 5.26 AND 7.35 AND ""c"" BETWEEN 1.83 AND 4.51 AND ""b"" BETWEEN 13.08 AND 16.43 AND ""a"" BETWEEN 2.69 AND 34.45 AND ""f"" BETWEEN 7.72 AND 9.19;",0.0
1765,"SELECT * FROM higgs WHERE ""e"" BETWEEN 9.61 AND 17.34 AND ""b"" BETWEEN 8.19 AND 18.38 AND ""g"" BETWEEN 1.57 AND 6.33;",0.0
1766,"SELECT * FROM higgs WHERE ""d"" BETWEEN 10.34 AND 11.48 AND ""e"" BETWEEN 11.08 AND 16.11 AND ""g"" BETWEEN 3.96 AND 5.24 AND ""b"" BETWEEN 0.78 AND 8.36 AND ""a"" BETWEEN 22.69 AND 25.28 AND ""f"" BETWEEN 8.77 AND 11.37;",0.0
1767,"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.71 AND 7.21 AND ""c"" BETWEEN 2.71 AND 3.44 AND ""b"" BETWEEN 1.92 AND 12.17 AND ""e"" BETWEEN 4.50 AND 7.88;",9.0
1768,"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.67 AND 3.25 AND ""d"" BETWEEN 5.05 AND 5.51;",380.0
